playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8479388,2021,Riley Stillman,CHI,D,52,783.32,1067,49,117,12,2,10,7,3,67,122,11,29,0,0,13,36,12,38,0,0,0,0,0,0
8478519,2021,Anthony Cirelli,TBL,C,76,1391.73,1791,146,260,43,17,26,13,13,67,75,60,13,441,507,22,50,38,80,5,2,3,1,1,0
8483570,2021,Ben Meyers,COL,C,5,49.73,71,8,12,1,1,0,0,0,1,1,1,0,11,13,0,0,0,0,0,0,0,0,0,0
8478211,2021,Dryden Hunt,NYR,L,76,933.85,1166,94,177,17,6,11,7,4,17,153,21,20,5,15,17,42,19,41,0,0,0,0,0,0
8477955,2021,Jared McCann,SEA,L,74,1194.22,1553,199,353,50,27,23,12,11,29,65,43,37,224,268,9,23,21,45,14,6,8,1,1,0
8481656,2021,Aliaksei Protas,WSH,C,33,390.5,511,34,61,9,3,6,4,2,12,20,8,15,56,69,0,0,3,6,1,0,1,0,0,0
8482652,2021,Walker Duehr,CGY,R,1,8.78,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470626,2021,Loui Eriksson,ARI,L,73,943.18,1377,81,122,19,3,16,8,8,23,17,22,26,20,16,3,6,4,8,1,0,1,1,1,0
8474602,2021,Justin Schultz,WSH,D,74,1252.08,1645,92,205,23,4,19,12,7,87,40,13,25,0,0,8,16,2,4,5,2,3,0,0,0
8479518,2021,Fredrik Karlstrom,DAL,C,3,18.6,31,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8479580,2021,Dylan Gambrell,OTT,C,63,764.58,1094,58,102,7,3,4,2,2,39,103,11,13,295,309,6,12,6,12,0,0,0,1,1,0
8481239,2021,Samuel Fagemo,LAK,L,4,54.88,72,5,11,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8476826,2021,Yanni Gourde,SEA,C,74,1367.77,1687,128,246,48,21,27,20,7,31,77,54,38,444,453,18,45,21,53,5,2,3,4,1,3
8479573,2021,Mikhail Maltsev,COL,L,18,145.28,204,23,38,0,0,0,0,0,2,31,7,1,44,32,1,2,2,4,0,0,0,0,0,0
8478874,2021,Adam Gaudette,OTT,C,58,656.53,895,94,162,14,5,9,5,4,10,72,21,17,56,71,7,17,7,17,2,2,0,0,0,0
8480064,2021,Josh Norris,OTT,C,66,1226.22,1609,172,319,55,35,20,7,13,44,79,24,32,529,507,8,16,18,38,20,14,6,0,0,0
8477464,2021,Nic Petan,VAN,C,18,185.17,245,21,41,2,0,2,1,1,3,6,7,6,14,32,2,4,1,2,1,0,1,0,0,0
8477962,2021,Brendan Lemieux,LAK,L,50,537.25,758,65,132,13,8,5,3,2,17,122,11,17,11,13,26,87,22,66,0,0,0,0,0,0
8478838,2021,Lukas Vejdemo,MTL,C,6,63.82,96,10,11,1,1,0,0,0,4,7,4,3,13,18,0,0,0,0,0,0,0,0,0,0
8479335,2021,Rasmus Asplund,BUF,C,80,1142.22,1521,130,192,27,8,19,14,5,14,30,21,23,26,35,5,10,4,8,4,2,2,1,1,0
8476390,2021,Joseph Cramarossa,MIN,C,1,6.92,12,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0
8475794,2021,Tyler Seguin,DAL,C,81,1443.3,1927,218,345,49,24,25,17,8,33,96,26,48,464,364,15,30,14,28,12,3,9,0,0,0
8480184,2021,Gustav Lindstrom,DET,D,63,1015.43,1283,41,79,13,1,12,3,9,77,59,9,23,0,0,11,22,5,14,0,0,0,0,0,0
8478864,2021,Kirill Kaprizov,MIN,L,81,1547.73,1576,289,515,108,47,61,39,22,29,73,57,72,5,4,16,34,41,82,23,9,14,0,0,0
8478056,2021,Clark Bishop,OTT,C,9,75.08,111,8,22,1,0,1,0,1,3,12,0,2,3,3,3,6,4,8,0,0,0,0,0,0
8477964,2021,Ivan Barbashev,STL,C,81,1331.77,1676,111,188,60,26,34,23,11,28,160,44,46,131,197,19,40,17,34,9,4,5,2,1,1
8476979,2021,Erik Gustafsson,CHI,D,59,956.87,1189,79,173,18,3,15,8,7,55,45,10,39,0,0,7,14,2,4,4,0,4,0,0,0
8480727,2021,Zach Whitecloud,VGK,D,59,1109.18,1378,94,188,19,8,11,8,3,115,98,13,26,0,0,10,20,5,10,0,0,0,1,1,0
8475784,2021,Jeff Skinner,BUF,L,80,1368.3,1669,262,406,63,33,30,23,7,20,29,51,52,91,133,16,32,25,50,11,5,6,0,0,0
8479364,2021,Tim Gettinger,NYR,L,8,75.7,109,3,6,0,0,0,0,0,5,15,0,1,2,2,0,0,0,0,0,0,0,0,0,0
8474722,2021,Luke Witkowski,DET,D,1,9.3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
8478550,2021,Artemi Panarin,NYR,L,75,1441.68,1491,177,370,96,22,74,43,31,14,22,56,71,1,1,4,8,12,24,34,4,30,0,0,0
8482654,2021,Jackson Cates,PHI,C,11,99.87,160,8,13,1,1,0,0,0,3,4,2,0,20,13,0,0,0,0,0,0,0,0,0,0
8481624,2021,Ilya Mikheyev,TOR,R,53,808.73,1105,147,205,32,21,11,8,3,18,52,24,26,0,2,7,16,10,20,5,4,1,4,4,0
8477494,2021,Jonathan Drouin,MTL,L,34,581.22,750,62,104,20,6,14,9,5,11,27,6,18,31,35,5,13,3,6,4,0,4,0,0,0
8477495,2021,Seth Jones,CHI,D,63,1660.83,1896,156,300,45,5,40,14,26,129,76,25,59,0,0,12,24,9,18,15,0,15,1,0,1
8478438,2021,Thomas Novak,NSH,C,27,318.43,406,25,47,7,1,6,2,4,6,4,14,5,62,79,1,2,3,6,4,1,3,0,0,0
8476393,2021,Nick Cousins,NSH,C,68,847.85,1082,103,171,22,9,13,7,6,28,66,16,23,23,26,11,31,24,59,4,3,1,0,0,0
8480222,2021,Sebastian Aho,NYI,D,36,592.38,792,34,76,12,2,10,3,7,42,32,8,27,0,0,5,10,8,16,2,0,2,0,0,0
8475958,2021,Michael Sgarbossa,WSH,C,10,98.95,130,11,14,4,2,2,2,0,2,7,1,3,41,31,0,0,2,4,0,0,0,0,0,0
8474565,2021,Alex Pietrangelo,VGK,D,80,1971.58,2173,227,456,44,13,31,17,14,164,66,93,56,0,0,15,32,8,16,10,2,8,3,1,2
8482745,2021,Mason McTavish,ANA,C,9,117.72,159,12,16,3,2,1,0,1,6,8,2,0,0,3,1,2,3,6,1,0,1,0,0,0
8476505,2021,Turner Elson,DET,C,2,26.75,37,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0
8479974,2021,Nolan Patrick,VGK,C,25,287.67,403,34,51,7,2,5,3,2,3,26,13,10,83,89,3,6,6,12,2,0,2,0,0,0
8479362,2021,Riley Tufte,DAL,L,10,71.98,111,5,8,1,1,0,0,0,4,9,1,3,1,1,2,4,1,2,0,0,0,0,0,0
8477401,2021,John Hayden,BUF,C,55,596.62,835,65,103,4,2,2,0,2,24,104,12,10,2,7,18,54,18,52,0,0,0,0,0,0
8477353,2021,Tyler Motte,NYR,C,58,812.65,1131,101,178,15,7,8,5,3,58,117,29,18,11,8,10,22,12,24,0,0,0,1,1,0
8480835,2021,Jack Drury,CAR,C,2,31.92,46,6,8,2,2,0,0,0,2,4,2,2,12,3,1,2,0,0,0,0,0,0,0,0
8480459,2021,Pius Suter,DET,C,82,1387.77,1671,166,267,36,15,21,14,7,37,24,46,36,495,509,11,22,9,18,3,0,3,1,1,0
8474037,2021,James van Riemsdyk,PHI,L,82,1321.22,1742,187,285,38,24,14,8,6,25,34,30,29,10,14,11,25,8,19,8,8,0,0,0,0
8475279,2021,Ben Chiarot,FLA,D,74,1690.82,1912,143,268,26,9,17,11,6,130,157,20,69,0,0,24,48,6,12,3,2,1,0,0,0
8479671,2021,Mathieu Olivier,NSH,R,10,100.98,148,5,11,1,0,1,1,0,4,23,3,2,0,1,4,14,3,12,0,0,0,0,0,0
8476473,2021,Connor Murphy,CHI,D,57,1240.47,1558,71,150,10,4,6,2,4,150,130,19,47,0,0,22,47,9,21,0,0,0,0,0,0
8480829,2021,Jesperi Kotkaniemi,CAR,C,66,793.53,1051,81,146,29,12,17,7,10,15,74,25,21,176,168,12,27,14,31,4,0,4,0,0,0
8479482,2021,Michal Kempny,WSH,D,15,237.58,290,10,40,2,1,1,0,1,19,22,1,6,0,0,8,16,3,6,0,0,0,0,0,0
8480839,2021,Rasmus Dahlin,BUF,D,80,1921.15,2317,170,321,53,13,40,21,19,91,121,27,51,0,0,33,68,21,42,20,3,17,1,0,1
8480072,2021,Lias Andersson,LAK,C,20,212.3,328,29,38,2,1,1,1,0,3,23,2,5,21,26,6,12,6,12,1,0,1,0,0,0
8476856,2021,Matt Dumba,MIN,D,57,1317,1377,116,251,27,7,20,12,8,84,114,15,26,0,0,22,47,11,25,5,1,4,0,0,0
8479998,2021,Mikey Anderson,LAK,D,57,1146.5,1300,58,133,8,2,6,4,2,69,133,10,26,0,0,4,8,10,20,0,0,0,0,0,0
8474715,2021,Cam Atkinson,PHI,R,73,1332,1835,215,331,50,23,27,20,7,45,20,37,28,5,12,5,10,6,10,4,2,2,3,3,0
8470966,2021,Mark Giordano,TOR,D,75,1566,1930,151,348,35,8,27,15,12,139,75,19,49,0,0,22,47,11,27,9,0,9,2,2,0
8475181,2021,Nick Leddy,STL,D,75,1606.43,1865,71,138,24,3,21,6,15,67,37,30,33,0,0,11,22,5,14,6,0,6,0,0,0
8479977,2021,Kailer Yamamoto,EDM,R,81,1366.55,1632,114,188,41,20,21,14,7,36,114,34,38,2,4,15,30,22,44,6,3,3,2,1,1
8476882,2021,Teuvo Teravainen,CAR,L,77,1362.87,1699,202,326,65,22,43,26,17,30,15,34,52,24,20,12,24,10,20,29,8,21,3,2,1
8474870,2021,Tyler Johnson,CHI,C,32,404.57,549,32,56,8,3,5,2,3,8,66,7,3,59,41,8,16,5,12,1,0,1,0,0,0
8475218,2021,Mattias Ekholm,NSH,D,76,1784.35,2110,145,311,31,6,25,12,13,96,79,29,60,0,0,22,44,12,24,4,0,4,1,0,1
8480802,2021,Ryan McLeod,EDM,C,71,905.97,1239,82,143,21,9,12,8,4,25,28,39,41,248,277,6,12,9,18,5,2,3,0,0,0
8481560,2021,Arthur Kaliyev,LAK,R,80,1011.93,1355,194,310,27,14,13,11,2,12,31,20,20,0,0,12,27,6,12,9,6,3,0,0,0
8477931,2021,Tomas Nosek,BOS,L,75,1001.85,1365,84,156,17,3,14,8,6,34,85,27,22,362,310,16,32,10,22,0,0,0,1,0,1
8479293,2021,Brandon Tanev,SEA,L,30,437.03,635,51,77,15,9,6,4,2,22,98,10,11,1,1,5,13,6,15,2,2,0,1,1,0
8478967,2021,Lane Pederson,SJS,C,29,305.03,418,24,40,2,0,2,1,1,10,54,6,6,42,54,5,10,3,6,0,0,0,0,0,0
8479344,2021,Jesse Puljujarvi,EDM,R,65,1055.03,1252,160,264,36,14,22,14,8,15,81,27,18,0,0,10,20,9,18,6,3,3,0,0,0
8480005,2021,Kristian Vesalainen,WPG,L,53,459.53,663,43,64,3,2,1,0,1,14,72,5,8,0,1,3,6,5,10,0,0,0,0,0,0
8482175,2021,JJ Peterka,BUF,R,2,32.25,42,3,6,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8481517,2021,Brett Leason,WSH,R,36,322.4,443,45,67,6,3,3,2,1,14,16,9,4,3,5,2,4,0,0,0,0,0,0,0,0
8476913,2021,Devin Shore,EDM,C,49,468.52,676,36,65,11,5,6,4,2,21,67,15,8,102,112,5,10,3,6,0,0,0,1,1,0
8480306,2021,Grant Hutton,NYI,D,16,226.98,309,22,43,1,1,0,0,0,12,15,2,5,0,0,2,4,0,0,0,0,0,0,0,0
8474586,2021,Jordan Eberle,SEA,R,79,1418.23,1688,164,310,44,21,23,13,10,40,48,50,34,6,14,8,14,7,14,9,4,5,0,0,0
8479984,2021,Cal Foote,TBL,D,56,735.05,938,49,112,9,2,7,4,3,57,83,4,15,0,0,13,29,8,19,0,0,0,0,0,0
8478458,2021,Jack Roslovic,CBJ,C,81,1156.78,1522,131,219,45,22,23,14,9,25,60,32,35,372,483,6,12,6,12,7,4,3,0,0,0
8480289,2021,Morgan Barron,WPG,C,27,264.58,368,33,46,5,2,3,1,2,8,49,6,4,30,24,4,8,3,8,0,0,0,0,0,0
8479376,2021,Victor Mete,OTT,D,37,541.1,759,27,55,7,0,7,6,1,38,13,7,18,0,0,2,4,4,8,1,0,1,0,0,0
8478476,2021,Kyle Capobianco,ARI,D,45,720.18,982,40,85,9,2,7,5,2,46,43,16,31,0,0,18,38,6,12,2,1,1,0,0,0
8481559,2021,Jack Hughes,NJD,C,49,958.7,1089,165,296,56,26,30,21,9,15,6,49,60,122,231,0,0,16,32,15,7,8,0,0,0
8474149,2021,Evgenii Dadonov,VGK,R,78,1234.13,1556,177,300,43,20,23,17,6,25,65,17,30,1,4,9,18,12,24,7,4,3,0,0,0
8475754,2021,Brock Nelson,NYI,C,72,1272.58,1615,171,279,59,37,22,14,8,43,31,49,43,476,488,15,33,20,43,13,10,3,0,0,0
8476467,2021,Jamie Oleksiak,SEA,D,72,1391.97,1713,95,176,17,1,16,9,7,86,182,32,51,0,0,16,44,7,26,0,0,0,1,0,1
8478416,2021,Erik Cernak,TBL,D,55,1053.42,1313,86,176,13,1,12,7,5,73,165,21,17,0,0,19,46,16,38,0,0,0,0,0,0
8482671,2021,Owen Power,BUF,D,8,176.68,225,10,17,3,2,1,1,0,9,1,6,4,0,0,1,2,2,4,0,0,0,0,0,0
8481599,2021,Victor Soderstrom,ARI,D,16,261.13,338,14,31,0,0,0,0,0,23,14,1,6,0,0,3,6,2,4,0,0,0,0,0,0
8479291,2021,Kevin Rooney,NYR,C,61,844.85,1101,71,110,12,6,6,3,3,47,84,22,19,181,223,9,18,19,38,0,0,0,0,0,0
8481708,2021,Zac Jones,NYR,D,12,182.08,213,8,17,2,0,2,0,2,13,4,15,12,0,0,0,0,1,2,0,0,0,0,0,0
8475825,2021,Jani Hakanpaa,DAL,D,80,1296.67,1664,68,158,12,4,8,3,5,112,248,9,38,0,0,15,33,7,14,0,0,0,1,0,1
8478421,2021,A.J. Greer,NJD,L,9,70.7,111,14,20,2,1,1,0,1,3,20,0,4,2,1,1,2,5,10,0,0,0,0,0,0
8475184,2021,Chris Kreider,NYR,L,81,1517.13,1856,258,412,77,52,25,12,13,39,141,27,45,67,70,12,24,7,14,31,24,7,3,3,0
8479341,2021,Cam Dineen,ARI,D,34,531.72,728,52,110,7,0,7,3,4,44,22,6,18,0,0,2,4,4,8,0,0,0,0,0,0
8478021,2021,William Lagesson,MTL,D,33,415.15,543,33,70,5,0,5,0,5,20,40,5,21,0,0,5,13,1,5,0,0,0,0,0,0
8480842,2021,Filip Hallander,PIT,C,1,5.87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475163,2021,Alex Chiasson,VAN,R,67,777.23,1086,98,140,22,13,9,7,2,18,68,7,10,10,13,7,14,10,20,9,5,4,0,0,0
8477846,2021,Ryan Carpenter,CGY,C,67,842.98,1246,67,117,12,3,9,4,5,44,136,19,11,200,188,10,26,11,28,1,0,1,0,0,0
8477433,2021,Ben Harpur,NSH,D,19,261.03,373,13,33,1,0,1,0,1,21,36,0,12,0,0,9,27,5,19,0,0,0,0,0,0
8480087,2021,Mike Vecchione,WSH,R,1,5.1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477402,2021,Pavel Buchnevich,STL,L,73,1335.92,1643,199,304,76,30,46,22,24,15,57,46,41,13,26,13,34,17,34,19,8,11,3,1,2
8476459,2021,Mika Zibanejad,NYR,C,81,1590.25,1902,219,383,81,29,52,33,19,47,67,62,58,700,638,6,12,13,26,25,13,12,5,1,4
8479333,2021,Libor Hajek,NYR,D,17,223.18,294,12,22,1,0,1,0,1,26,7,2,4,0,0,4,8,2,4,0,0,0,0,0,0
8478131,2021,Ondrej Kase,TOR,R,50,699.37,969,119,205,27,14,13,6,7,32,29,28,16,2,9,7,14,7,14,8,4,4,1,1,0
8478512,2021,Austin Czarnik,SEA,C,17,185.3,258,14,29,7,2,5,3,2,7,3,6,4,23,36,0,0,1,2,0,0,0,0,0,0
8473415,2021,Alex Biega,TOR,D,2,26.23,38,2,4,0,0,0,0,0,1,5,0,1,0,0,0,0,1,2,0,0,0,0,0,0
8476822,2021,Luke Glendening,DAL,C,82,1157.48,1804,116,193,16,9,7,5,2,59,179,17,14,425,299,6,15,16,37,0,0,0,2,0,2
8474141,2021,Patrick Kane,CHI,R,78,1702.22,1798,287,514,92,26,66,46,20,26,11,42,49,4,4,9,18,15,30,26,9,17,0,0,0
8475151,2021,Kyle Palmieri,NYI,R,69,1078.12,1429,156,267,33,15,18,8,10,18,77,16,20,15,36,22,47,18,39,6,2,4,0,0,0
8476981,2021,Josh Anderson,MTL,R,69,1188.55,1442,152,283,32,19,13,7,6,35,153,33,31,20,22,23,55,23,55,3,2,1,0,0,0
8478413,2021,Jordan Greenway,MIN,L,62,902.87,1146,110,166,27,10,17,7,10,31,155,14,16,18,31,29,69,17,43,2,1,1,0,0,0
8474641,2021,Adam Henrique,ANA,C,58,1010.33,1305,141,233,42,19,23,15,8,47,22,18,20,276,221,7,14,6,12,11,6,5,0,0,0
8477473,2021,Justin Bailey,VAN,R,14,127.1,205,16,25,0,0,0,0,0,6,12,7,4,0,1,2,6,3,6,0,0,0,0,0,0
8475753,2021,Justin Faulk,STL,D,76,1762.98,2352,167,318,47,16,31,8,23,101,149,37,40,0,0,15,33,8,19,7,1,6,0,0,0
8475690,2021,Christopher Tanev,CGY,D,82,1677.25,2450,88,180,28,6,22,11,11,158,52,29,57,0,0,11,22,10,20,0,0,0,0,0,0
8474818,2021,Jordie Benn,MIN,D,39,584.2,761,37,77,8,1,7,4,3,41,51,6,15,0,0,5,10,0,0,1,1,0,0,0,0
8478443,2021,Brandon Carlo,BOS,D,79,1556.72,2049,125,213,15,6,9,5,4,104,143,32,25,0,0,14,31,10,23,1,0,1,1,1,0
8482124,2021,Quinton Byfield,LAK,C,40,486.27,682,40,77,10,5,5,4,1,11,20,15,14,124,149,10,20,6,14,1,0,1,0,0,0
8479373,2021,Jonathan Dahlen,SJS,C,61,841.32,1207,105,178,22,12,10,7,3,34,16,21,23,0,1,6,12,5,12,7,3,4,0,0,0
8475765,2021,Vladimir Tarasenko,STL,R,75,1268.35,1649,230,382,82,34,48,27,21,45,83,17,31,4,7,11,22,13,26,21,5,16,0,0,0
8475160,2021,Kyle Clifford,TOR,L,25,219.93,325,29,44,4,1,3,1,2,5,50,5,5,3,4,7,31,7,23,0,0,0,0,0,0
8476483,2021,Rickard Rakell,PIT,R,70,1258.97,1531,184,342,41,20,21,12,9,44,99,28,34,36,43,6,12,8,16,10,5,5,0,0,0
8473473,2021,Milan Lucic,CGY,L,82,1005.03,1429,95,171,21,10,11,7,4,22,209,20,41,19,15,20,64,13,47,3,2,1,0,0,0
8476392,2021,Adam Lowry,WPG,C,79,1222.95,1744,115,194,21,13,8,6,2,43,231,39,23,564,500,14,49,21,63,2,0,2,5,3,2
8478851,2021,Alexandre Carrier,NSH,D,77,1615.55,2066,95,188,30,3,27,13,14,124,95,27,39,0,1,26,50,19,38,4,1,3,1,0,1
8478506,2021,Gabriel Carlsson,CBJ,D,38,466.15,651,18,38,9,2,7,3,4,33,27,7,4,0,0,5,10,5,10,0,0,0,0,0,0
8477938,2021,Haydn Fleury,SEA,D,43,691.3,901,54,118,4,2,2,1,1,71,76,7,19,0,0,5,13,4,11,0,0,0,0,0,0
8479983,2021,Mario Ferraro,SJS,D,63,1449.05,1721,49,108,14,2,12,3,9,151,140,31,35,0,0,8,16,9,18,0,0,0,0,0,0
8476931,2021,Jake McCabe,CHI,D,75,1522.98,1923,80,180,22,4,18,7,11,167,166,18,60,0,0,15,33,11,25,0,0,0,0,0,0
8478567,2021,Dean Kukan,CBJ,D,41,667.97,878,41,76,11,3,8,1,7,39,43,9,14,0,0,7,16,5,10,0,0,0,0,0,0
8478047,2021,Michael Bunting,TOR,L,79,1227.85,1560,175,296,63,23,40,24,16,21,85,36,23,8,8,30,60,42,84,5,2,3,0,0,0
8480817,2021,K'Andre Miller,NYR,D,82,1689.32,2096,102,221,20,7,13,7,6,95,151,59,37,0,0,12,24,7,14,1,1,0,0,0,0
8476983,2021,Paul LaDue,NYI,D,1,12.78,20,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475149,2021,Marcus Johansson,WSH,L,69,1112.87,1379,111,183,29,9,20,13,7,26,31,26,27,41,57,2,4,10,20,9,3,6,0,0,0
8480466,2021,Joey Keane,CAR,D,1,13.63,17,1,2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8476919,2021,Chris Tierney,OTT,C,70,869.02,1195,72,121,18,6,12,1,11,30,42,23,34,264,267,7,14,3,6,5,3,2,0,0,0
8482073,2021,Braden Schneider,NYR,D,43,665.48,840,25,65,11,2,9,3,6,52,60,7,20,0,0,4,9,1,5,1,0,1,0,0,0
8477903,2021,Garnet Hathaway,WSH,R,76,1017.57,1472,124,197,26,14,12,4,8,62,250,23,20,10,18,27,57,29,61,0,0,0,1,0,1
8475750,2021,Jon Merrill,MIN,D,69,1180.78,1410,59,118,20,4,16,7,9,112,46,6,21,0,0,11,22,3,6,0,0,0,0,0,0
8477936,2021,Michael Dal Colle,NYI,L,1,14.57,18,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8482116,2021,Tim Stutzle,OTT,L,79,1454.5,1678,177,314,58,22,36,22,14,52,125,38,51,180,293,17,37,42,87,24,7,17,1,1,0
8474040,2021,Sam Gagner,DET,C,81,1103.23,1454,132,185,31,13,18,13,5,25,21,24,14,142,162,16,32,5,12,1,0,1,1,1,0
8469455,2021,Jason Spezza,TOR,C,71,762.97,1135,97,175,25,12,13,9,4,24,31,32,31,305,272,13,26,6,12,10,3,7,0,0,0
8475780,2021,Chris Wagner,BOS,R,1,15.95,21,2,3,0,0,0,0,0,0,11,0,0,0,1,0,0,1,2,0,0,0,0,0,0
8475913,2021,Mark Stone,VGK,R,37,678.7,798,71,118,30,9,21,15,6,24,19,56,29,13,16,4,8,8,16,5,3,2,1,0,1
8478178,2021,Darren Raddysh,TBL,D,4,42.68,60,2,5,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8481535,2021,Nils Hoglander,VAN,L,60,786.88,1097,132,190,18,10,8,3,5,16,41,25,25,0,1,12,24,11,22,3,1,2,0,0,0
8477493,2021,Aleksander Barkov,FLA,C,67,1360.32,1559,214,340,88,39,49,26,23,42,50,59,51,713,539,9,18,7,14,24,11,13,5,4,1
8477930,2021,Pierre-Edouard Bellemare,TBL,L,80,1100.58,1514,72,129,20,9,11,5,6,44,88,26,18,483,452,8,19,9,21,0,0,0,1,1,0
8478495,2021,Denis Gurianov,DAL,R,73,1035.52,1397,144,281,31,11,20,13,7,32,67,12,46,0,0,8,16,7,14,7,4,3,0,0,0
8475172,2021,Nazem Kadri,COL,C,71,1365.97,1601,247,439,87,28,59,35,24,19,52,36,34,585,592,26,61,35,79,25,6,19,0,0,0
8481557,2021,Matt Boldy,MIN,L,47,723.03,784,113,197,39,15,24,14,10,24,23,27,22,9,15,5,10,7,14,10,3,7,0,0,0
8473512,2021,Claude Giroux,FLA,R,75,1428.87,1863,205,339,65,21,44,19,25,16,68,28,41,733,483,13,26,24,48,21,5,16,0,0,0
8481580,2021,Connor McMichael,WSH,C,68,711.83,922,106,164,18,9,9,7,2,22,46,15,10,148,197,5,10,5,10,0,0,0,0,0,0
8474610,2021,Zac Dalpe,FLA,C,1,6.13,8,0,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0
8479991,2021,Jake Leschyshyn,VGK,C,41,463.35,672,35,61,6,2,4,3,1,23,45,13,4,122,143,4,8,4,8,0,0,0,0,0,0
8475692,2021,Mats Zuccarello,MIN,R,70,1301.25,1327,159,268,79,24,55,37,18,33,36,48,43,21,34,12,24,18,36,22,6,16,0,0,0
8474291,2021,Jay Beagle,ARI,C,33,454.92,697,24,40,2,1,1,1,0,16,50,9,7,265,199,7,17,1,2,0,0,0,0,0,0
8479347,2021,Tyler Benson,EDM,L,29,247.63,327,18,35,2,1,1,1,0,3,45,3,6,0,1,4,8,4,8,0,0,0,0,0,0
8474062,2021,Riley Nash,ARI,C,49,559.95,800,36,64,4,0,4,3,1,17,46,18,12,207,190,5,10,7,14,0,0,0,0,0,0
8481641,2021,Joel Kiviranta,DAL,L,56,533.23,826,59,98,7,1,6,2,4,23,97,7,9,0,3,5,10,6,12,0,0,0,0,0,0
8478146,2021,Matthew Highmore,VAN,C,46,583.97,894,61,95,12,5,7,3,4,38,41,16,6,3,5,7,14,8,16,1,1,0,0,0,0
8481598,2021,Philip Broberg,EDM,D,23,309.8,410,29,60,3,1,2,0,2,10,10,5,14,0,0,4,8,2,4,0,0,0,0,0,0
8479526,2021,Otto Koivula,NYI,L,8,85.95,115,8,11,2,0,2,1,1,4,8,1,1,22,30,0,0,0,0,0,0,0,0,0,0
8476439,2021,Brett Ritchie,CGY,R,41,398.62,612,55,91,4,3,1,1,0,5,78,3,11,1,3,12,29,7,17,0,0,0,0,0,0
8478846,2021,Christian Wolanin,LAK,D,9,132.27,172,5,11,2,1,1,1,0,13,5,6,3,0,0,1,2,1,2,0,0,0,0,0,0
8480035,2021,Henri Jokiharju,BUF,D,60,1312.77,1720,83,146,19,3,16,6,10,60,73,12,36,0,0,10,20,4,8,4,0,4,0,0,0
8476428,2021,Rocco Grimaldi,NSH,R,7,76.5,109,8,13,0,0,0,0,0,0,5,5,3,6,3,1,2,2,4,0,0,0,0,0,0
8477500,2021,Bo Horvat,VAN,C,70,1364.22,1716,195,304,52,31,21,12,9,45,96,32,25,841,634,20,40,14,28,19,13,6,1,1,0
8477947,2021,Sonny Milano,ANA,L,66,1008.35,1257,94,177,34,14,20,15,5,15,27,29,34,0,2,5,10,6,12,10,5,5,0,0,0
8477369,2021,Carson Soucy,SEA,D,64,1130.23,1525,97,169,21,10,11,7,4,73,118,23,29,0,0,21,47,5,13,2,0,2,2,1,1
8478407,2021,Vince Dunn,SEA,D,73,1509.32,1787,121,282,35,7,28,9,19,82,76,25,48,0,0,27,63,15,41,11,2,9,0,0,0
8478480,2021,Blake Speers,ARI,C,2,18.32,30,1,2,0,0,0,0,0,2,3,1,1,6,5,1,2,0,0,0,0,0,0,0,0
8480813,2021,Joe Veleno,DET,C,66,872.15,1107,73,125,15,8,7,4,3,25,123,19,12,222,238,10,22,7,14,0,0,0,0,0,0
8471686,2021,Marc Staal,DET,D,71,1237.08,1589,76,141,16,3,13,6,7,75,94,13,29,0,0,14,28,8,16,0,0,0,0,0,0
8482705,2021,Cole Sillinger,CBJ,C,79,1082.35,1475,148,254,31,16,15,9,6,43,98,24,24,362,417,17,37,15,33,2,0,2,0,0,0
8478439,2021,Travis Konecny,PHI,R,79,1391.48,1813,220,382,52,16,36,27,9,34,80,22,28,13,18,21,47,29,61,9,2,7,0,0,0
8476850,2021,Ryan Murray,COL,D,37,521.23,721,26,45,4,0,4,1,3,41,32,4,8,0,0,1,2,3,6,0,0,0,1,0,1
