playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8475768,2020,Jaden Schwartz,STL,L,40,708.13,875,71,124,20,8,12,6,6,26,40,18,15,7,6,10,20,9,18,3,1,2,0,0,0
8477987,2020,Ryan Donato,S.J,C,50,629.65,837,104,171,20,6,14,10,4,21,50,27,11,27,36,5,10,17,34,7,2,5,0,0,0
8475287,2020,Erik Haula,NSH,L,51,815.65,1056,86,144,21,9,12,8,4,23,63,18,17,269,220,7,14,8,16,2,1,1,2,2,0
8481019,2020,David Gustafsson,WPG,C,4,23.27,36,1,2,0,0,0,0,0,0,0,1,0,11,10,0,0,0,0,0,0,0,0,0,0
8477934,2020,Leon Draisaitl,EDM,C,56,1242.72,1196,168,302,84,31,53,30,23,12,37,56,71,574,457,12,24,12,24,28,12,16,1,1,0
8477493,2020,Aleksander Barkov,FLA,C,50,1046.48,1210,175,259,58,26,32,25,7,38,31,38,18,562,465,7,14,17,34,17,5,12,1,1,0
8475820,2020,Joonas Donskoi,COL,R,51,741.78,979,86,149,31,17,14,9,5,25,14,18,10,13,18,5,10,6,12,8,5,3,0,0,0
8480039,2020,Martin Necas,CAR,C,53,916.45,1114,114,188,41,14,27,17,10,32,45,17,49,36,42,5,10,8,16,11,4,7,2,1,1
8478109,2020,Victor Olofsson,BUF,L,56,974.07,1158,129,228,32,13,19,13,6,12,17,23,25,1,1,3,6,4,6,15,7,8,0,0,0
8480043,2020,Timothy Liljegren,TOR,D,2,30.18,44,1,5,0,0,0,0,0,2,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8477500,2020,Bo Horvat,VAN,C,56,1113.82,1424,131,226,39,19,20,9,11,38,64,25,22,648,577,10,23,11,25,10,6,4,1,1,0
8475791,2020,Taylor Hall,BOS,L,53,946.57,1122,136,236,33,10,23,12,11,15,34,19,31,7,10,7,16,19,36,7,1,6,0,0,0
8479372,2020,Josh Mahura,ANA,D,14,216.95,298,14,35,4,1,3,2,1,9,10,2,10,0,0,3,6,1,2,0,0,0,0,0,0
8475164,2020,Jakob Silfverberg,ANA,R,47,796.35,1131,91,172,16,8,8,3,5,26,19,25,16,9,13,10,18,4,8,2,2,0,1,1,0
8471729,2020,Kris Russell,EDM,D,35,644.02,822,41,88,9,0,9,4,5,75,41,8,29,0,0,4,8,4,8,0,0,0,0,0,0
8477407,2020,Anthony Duclair,FLA,L,43,674.58,900,101,165,32,10,22,14,8,9,30,8,14,0,2,9,18,13,24,2,1,1,1,0,1
8478431,2020,Evgeny Svechnikov,DET,R,21,248.18,329,21,35,8,3,5,3,2,6,20,2,9,1,2,5,10,0,0,2,1,1,0,0,0
8481147,2020,Reese Johnson,CHI,C,5,39.73,53,4,5,0,0,0,0,0,2,22,0,0,0,1,3,9,2,7,0,0,0,0,0,0
8476941,2020,Connor Carrick,N.J,D,11,205.37,258,8,21,2,1,1,0,1,24,11,1,8,0,0,1,5,2,7,0,0,0,0,0,0
8478477,2020,Mitchell Stephens,T.B,C,7,66.23,99,3,5,1,0,1,1,0,1,8,1,0,30,20,0,0,1,2,0,0,0,0,0,0
8476892,2020,Colton Parayko,STL,D,32,682.6,892,60,117,12,2,10,5,5,64,35,13,23,0,0,7,14,3,6,0,0,0,0,0,0
8480384,2020,Alexander True,S.J,C,7,69.93,101,7,10,1,0,1,1,0,5,4,2,1,17,30,3,6,2,4,0,0,0,0,0,0
8473473,2020,Milan Lucic,CGY,L,56,763.22,1023,74,114,23,10,13,6,7,12,139,19,29,9,24,17,46,9,32,2,2,0,0,0,0
8476288,2020,Ryan Dzingel,OTT,L,40,508.28,692,48,97,13,8,5,3,2,10,44,8,9,3,9,9,21,4,11,3,2,1,0,0,0
8470642,2020,Shea Weber,MTL,D,48,1090.05,1239,104,215,19,6,13,6,7,68,70,11,53,0,0,14,33,4,11,10,3,7,0,0,0
8476461,2020,Sean Couturier,PHI,C,45,869.77,1161,121,207,41,19,22,12,10,22,34,21,14,428,324,4,8,11,28,10,3,7,0,0,0
8476462,2020,Dougie Hamilton,CAR,D,55,1249.72,1429,180,362,41,10,31,16,15,64,52,19,44,0,0,16,35,4,11,17,2,15,1,1,0
8473453,2020,Trevor Lewis,WPG,C,56,552.35,791,68,112,10,5,5,2,3,22,71,8,8,11,8,1,2,5,10,0,0,0,2,2,0
8478146,2020,Matthew Highmore,VAN,C,42,487.2,699,40,72,7,3,4,0,4,21,43,11,11,5,5,4,8,10,20,0,0,0,0,0,0
8479339,2020,Patrik Laine,CBJ,L,46,802.68,945,82,160,24,12,12,7,5,15,36,9,40,6,18,6,15,10,23,6,4,2,0,0,0
8480797,2020,Joel Farabee,PHI,L,55,881.35,1234,122,189,38,20,18,12,6,21,48,27,20,6,9,11,28,11,24,7,3,4,0,0,0
8478424,2020,Jansen Harkins,WPG,C,26,217.83,294,16,29,2,1,1,1,0,3,11,1,2,11,7,2,4,2,4,0,0,0,0,0,0
8480027,2020,Jason Robertson,DAL,L,51,861.17,1073,128,205,45,17,28,21,7,13,28,19,28,5,2,8,16,7,14,6,1,5,0,0,0
8479345,2020,Jakob Chychrun,ARI,D,56,1308,1478,176,356,41,18,23,13,10,89,59,20,36,0,0,21,42,9,20,11,4,7,0,0,0
8478055,2020,Gustav Forsling,FLA,D,43,857.02,1114,94,163,17,5,12,8,4,42,29,19,25,0,0,4,8,5,10,3,1,2,0,0,0
8476410,2020,Josh Leivo,CGY,L,38,408.48,582,50,94,9,6,3,1,2,2,33,16,10,3,9,5,10,5,10,0,0,0,0,0,0
8478468,2020,Jeremy Lauzon,BOS,D,41,767.13,1019,48,98,8,1,7,5,2,53,98,7,20,0,0,12,30,9,24,0,0,0,1,0,1
8478047,2020,Michael Bunting,ARI,L,21,350.48,467,38,62,13,10,3,1,2,1,28,9,5,7,5,6,12,3,6,3,3,0,0,0,0
8478476,2020,Kyle Capobianco,ARI,D,2,28.92,46,3,8,0,0,0,0,0,2,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0
8475160,2020,Kyle Clifford,STL,L,50,496.58,687,65,105,7,4,3,3,0,17,69,8,13,6,6,9,30,10,32,0,0,0,1,0,1
8477416,2020,Oliver Bjorkstrand,CBJ,R,56,986.37,1161,143,237,44,18,26,18,8,30,42,39,26,3,4,4,13,3,7,6,2,4,0,0,0
8474685,2020,Matt Calvert,COL,L,18,248.3,327,26,45,3,0,3,2,1,8,12,6,0,0,1,3,6,5,10,0,0,0,0,0,0
8478506,2020,Gabriel Carlsson,CBJ,D,14,206.92,286,14,28,4,1,3,0,3,12,11,4,2,0,0,2,4,1,2,1,0,1,0,0,0
8478029,2020,Chase De Leo,ANA,C,1,13.43,17,1,3,0,0,0,0,0,0,1,1,0,4,8,0,0,0,0,0,0,0,0,0,0
8478136,2020,Jacob Middleton,S.J,D,1,8.73,16,1,2,0,0,0,0,0,1,2,0,1,0,0,1,2,1,2,0,0,0,0,0,0
8482063,2020,Marc Michaelis,VAN,L,15,136.22,213,3,12,0,0,0,0,0,10,12,3,3,3,2,1,2,0,0,0,0,0,0,0,0
8474697,2020,Mark Borowiecki,NSH,D,22,300.37,443,18,47,0,0,0,0,0,37,54,1,5,0,0,11,28,3,12,0,0,0,0,0,0
8473573,2020,Artem Anisimov,OTT,C,19,228.13,298,30,56,9,2,7,4,3,9,9,4,7,36,53,1,2,0,0,1,1,0,0,0,0
8465009,2020,Zdeno Chara,WSH,D,55,1007.72,1213,67,148,10,2,8,4,4,67,88,14,32,0,0,13,34,6,18,0,0,0,0,0,0
8475796,2020,Mark Pysyk,DAL,D,36,421.47,610,51,81,4,3,1,1,0,16,36,6,14,0,0,10,20,3,6,0,0,0,0,0,0
8480814,2020,Nicolas Beaudin,CHI,D,19,261.8,317,7,22,6,2,4,1,3,21,14,4,19,0,0,1,2,0,0,1,0,1,0,0,0
8482067,2020,Connor Mackey,CGY,D,6,84.97,125,4,11,3,1,2,1,1,0,8,0,4,0,0,7,20,3,12,0,0,0,0,0,0
8481516,2020,Joel Kellman,S.J,C,7,74.73,110,13,19,2,1,1,1,0,2,5,3,0,27,28,3,6,1,2,0,0,0,0,0,0
8476915,2020,Jujhar Khaira,EDM,L,40,481.97,636,41,73,11,3,8,3,5,21,151,7,11,171,207,10,32,7,26,0,0,0,0,0,0
8476858,2020,Phillip Di Giuseppe,NYR,L,31,344.12,482,44,69,8,1,7,6,1,16,78,13,7,3,4,5,13,3,9,0,0,0,0,0,0
8476278,2020,Colin Blackwell,NYR,C,47,658.08,902,64,115,22,12,10,5,5,19,45,15,17,30,32,6,15,9,21,5,3,2,0,0,0
8478455,2020,Austin Wagner,L.A,L,44,460.78,662,67,100,8,4,4,3,1,10,97,5,6,0,2,6,15,11,25,0,0,0,0,0,0
8477887,2020,Patrick Brown,VGK,C,4,36.38,51,5,10,0,0,0,0,0,2,7,1,0,16,7,1,2,0,0,0,0,0,0,0,0
8475188,2020,Brayden McNabb,VGK,D,41,791.03,948,39,108,8,2,6,1,5,76,98,8,13,0,0,8,16,6,12,0,0,0,0,0,0
8480113,2020,Alex Iafallo,L.A,L,55,1093.88,1339,120,192,30,14,16,9,7,39,26,15,9,2,5,2,4,6,12,8,4,4,0,0,0
8476881,2020,Tomas Hertl,S.J,C,50,956.27,1194,112,190,43,19,24,13,11,39,39,35,24,484,394,12,27,12,27,9,3,6,1,1,0
8475714,2020,Calle Jarnkrok,NSH,C,49,824.92,1065,91,133,28,13,15,7,8,15,30,19,11,42,54,2,4,8,16,8,2,6,1,1,0
8479335,2020,Rasmus Asplund,BUF,C,28,359.93,481,34,45,11,7,4,3,1,3,15,14,3,6,11,0,0,2,4,0,0,0,0,0,0
8480003,2020,Jesper Boqvist,N.J,C,24,255.88,378,32,61,7,4,3,2,1,8,13,6,9,25,41,0,0,4,8,0,0,0,0,0,0
8482179,2020,Justin Richards,NYR,C,1,10.18,18,2,2,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8480913,2020,Jordan Gross,ARI,D,7,92.32,125,10,22,3,0,3,1,2,8,6,0,4,0,0,1,2,0,0,0,0,0,0,0,0
8475613,2020,Nate Prosser,PHI,D,6,78.32,124,5,9,2,1,1,1,0,10,3,0,4,0,0,0,0,1,4,0,0,0,0,0,0
8477507,2020,Nikita Zadorov,CHI,D,55,1059.58,1255,51,119,8,1,7,2,5,73,185,16,41,0,1,15,36,8,22,0,0,0,0,0,0
8478017,2020,Mark Friedman,PIT,D,9,99,152,9,12,3,2,1,0,1,7,14,0,2,0,1,3,9,6,15,0,0,0,0,0,0
8480276,2020,Ivan Chekhovich,S.J,L,4,41.95,53,5,6,1,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
8470966,2020,Mark Giordano,CGY,D,56,1284.85,1666,142,306,26,9,17,6,11,110,51,21,41,0,0,7,14,9,18,8,4,4,0,0,0
8476545,2020,Kurtis Gabriel,S.J,R,11,84.33,128,4,11,0,0,0,0,0,10,46,1,0,0,0,10,35,6,24,0,0,0,0,0,0
8481122,2020,Simon Benoit,ANA,D,6,103.18,138,3,8,0,0,0,0,0,9,20,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8473544,2020,Derick Brassard,ARI,C,53,783.85,1075,67,130,19,8,11,5,6,5,80,17,19,229,206,6,12,8,16,6,4,2,0,0,0
8478567,2020,Dean Kukan,CBJ,D,35,496.62,660,29,50,5,1,4,1,3,38,36,6,17,0,0,5,10,4,8,0,0,0,0,0,0
8478211,2020,Dryden Hunt,ARI,L,26,310.68,443,39,66,8,3,5,3,2,5,94,4,7,4,9,2,4,5,10,0,0,0,0,0,0
8474884,2020,Mike Hoffman,STL,C,52,783.33,917,114,186,36,17,19,9,10,12,29,21,20,6,3,5,10,6,12,15,5,10,0,0,0
8474628,2020,Michael Stone,CGY,D,21,337.67,486,41,78,4,2,2,1,1,27,24,5,14,0,0,3,6,3,6,0,0,0,0,0,0
8480222,2020,Sebastian Aho,NYI,D,3,40.05,59,4,8,2,1,1,1,0,2,1,0,3,0,0,1,2,2,4,0,0,0,0,0,0
8474151,2020,Ryan McDonagh,T.B,D,50,1096.78,1304,86,160,12,4,8,5,3,94,69,10,20,0,0,7,14,3,6,0,0,0,0,0,0
8479318,2020,Auston Matthews,TOR,C,52,1120.8,1217,222,366,66,41,25,15,10,47,57,47,53,453,414,5,10,14,28,11,8,3,0,0,0
8475869,2020,Brandon Davidson,BUF,D,6,92.02,126,7,11,0,0,0,0,0,5,14,4,0,0,0,2,4,1,2,0,0,0,0,0,0
8476979,2020,Erik Gustafsson,MTL,D,29,485.08,626,33,93,12,1,11,6,5,21,21,7,22,0,0,0,0,2,4,5,0,5,0,0,0
8479547,2020,Matthew Phillips,CGY,C,1,14.32,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478401,2020,Pavel Zacha,N.J,C,50,856.82,1166,103,176,35,17,18,10,8,10,42,20,30,311,294,5,10,7,14,10,5,5,0,0,0
8478569,2020,Noel Acciari,FLA,C,41,631.77,846,68,101,11,4,7,7,0,63,90,15,10,272,244,3,9,9,21,2,1,1,1,0,1
8478432,2020,Christian Fischer,ARI,R,52,662.97,962,47,85,11,3,8,4,4,27,148,7,11,12,12,3,6,7,14,1,0,1,0,0,0
8476442,2020,Matt Nieto,S.J,L,28,391.83,547,45,57,7,5,2,2,0,19,25,7,5,4,3,2,4,1,2,0,0,0,0,0,0
8480025,2020,MacKenzie Entwistle,CHI,R,5,49.08,71,6,8,2,1,1,1,0,2,10,1,0,6,21,1,2,0,0,0,0,0,0,0,0
8470600,2020,Ryan Suter,MIN,D,56,1241.58,1352,87,201,19,4,15,9,6,65,38,9,17,0,0,6,12,3,6,6,1,5,0,0,0
8478020,2020,Michael Amadio,OTT,C,25,313.72,418,24,41,3,0,3,2,1,16,8,3,8,94,94,2,4,2,4,1,0,1,0,0,0
8480208,2020,Drake Batherson,OTT,R,56,922.42,1160,111,212,34,17,17,12,5,29,102,15,25,5,8,4,8,10,20,13,5,8,0,0,0
8477951,2020,Nick Schmaltz,ARI,C,52,886.93,1155,105,180,32,10,22,11,11,25,15,26,22,230,307,8,16,19,38,7,3,4,0,0,0
8477846,2020,Ryan Carpenter,CHI,C,40,507.53,688,50,74,5,4,1,0,1,17,77,4,5,61,66,8,19,4,11,1,1,0,1,1,0
8481638,2020,Joakim Nygard,EDM,L,9,82.33,122,6,8,0,0,0,0,0,0,4,3,3,1,0,2,4,4,8,0,0,0,0,0,0
8479425,2020,Filip Hronek,DET,D,56,1308.95,1474,115,223,26,2,24,6,18,46,67,7,31,0,0,8,16,11,22,10,0,10,0,0,0
8476905,2020,Chandler Stephenson,VGK,C,51,922.93,1121,83,124,35,14,21,13,8,35,43,23,10,375,369,8,19,13,26,5,2,3,2,1,1
8477497,2020,Sean Monahan,CGY,C,50,884.43,1114,98,154,29,10,19,12,7,18,49,28,35,340,354,5,10,7,14,8,4,4,0,0,0
8479945,2020,Gavin Bayreuther,CBJ,D,9,138.48,185,16,32,1,1,0,0,0,4,13,5,0,0,0,2,7,2,7,0,0,0,0,0,0
8476439,2020,Brett Ritchie,CGY,R,32,363.93,532,36,77,8,4,4,3,1,6,97,6,9,3,6,9,24,4,14,0,0,0,0,0,0
8470047,2020,Valtteri Filppula,DET,C,38,592.85,726,25,41,15,6,9,4,5,15,9,7,10,109,134,6,12,5,10,0,0,0,0,0,0
8474161,2020,Jakub Voracek,PHI,R,53,896.6,1224,104,195,43,9,34,18,16,20,17,19,27,7,10,9,18,20,40,8,0,8,0,0,0
8478447,2020,Nicholas Merkley,N.J,R,27,310.68,430,38,62,10,2,8,8,0,5,28,7,7,2,6,2,7,7,17,0,0,0,0,0,0
8480201,2020,Maksim Sushko,PHI,R,2,19.47,33,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8480289,2020,Morgan Barron,NYR,C,5,68.45,92,3,7,1,1,0,0,0,2,12,0,2,9,9,1,2,1,2,0,0,0,0,0,0
8477433,2020,Ben Harpur,NSH,D,34,558.35,728,33,57,7,0,7,3,4,29,44,9,28,0,0,7,17,5,13,0,0,0,1,0,1
8479402,2020,Jake Bean,CAR,D,42,610.58,746,55,116,12,1,11,6,5,21,17,11,18,0,0,5,10,4,8,5,1,4,0,0,0
8466139,2020,Patrick Marleau,S.J,C,56,743.95,1004,54,97,9,4,5,2,3,19,40,22,8,141,159,5,10,2,4,3,2,1,0,0,0
8478866,2020,Dominik Simon,CGY,C,11,105.65,143,4,11,0,0,0,0,0,4,12,0,4,3,7,0,0,3,6,0,0,0,0,0,0
8471707,2020,James Neal,EDM,L,29,351.02,449,51,88,10,5,5,3,2,6,26,8,11,2,5,4,11,2,7,3,1,2,0,0,0
8482641,2020,Matt Kiersted,FLA,D,7,106.2,139,6,11,0,0,0,0,0,10,1,1,7,0,0,1,2,1,2,0,0,0,0,0,0
8476879,2020,Cody Ceci,PIT,D,53,981.47,1211,58,110,17,4,13,5,8,70,74,11,15,0,0,6,10,5,10,0,0,0,0,0,0
8478396,2020,Noah Hanifin,CGY,D,47,940.45,1248,89,206,15,4,11,7,4,40,28,19,37,0,0,9,18,6,12,3,0,3,0,0,0
8476449,2020,Scott Harrington,CBJ,D,12,196.12,257,8,16,3,1,2,2,0,20,9,0,1,0,0,3,6,1,2,0,0,0,1,0,1
8479523,2020,Lucas Carlsson,CHI,D,12,156.73,212,10,18,1,0,1,1,0,3,6,2,3,0,0,1,2,0,0,0,0,0,0,0,0
8479981,2020,Jonah Gadjovich,VAN,L,1,4.92,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,1,5,0,0,0,0,0,0
8476886,2020,Slater Koekkoek,EDM,D,18,236.95,307,17,41,1,1,0,0,0,31,10,3,11,0,0,1,2,2,4,0,0,0,0,0,0
8479671,2020,Mathieu Olivier,NSH,R,30,326.4,443,24,37,5,3,2,1,1,19,62,1,3,4,4,18,50,7,26,1,1,0,0,0,0
8476356,2020,Tobias Rieder,BUF,L,44,538.97,748,63,87,7,5,2,1,1,34,21,18,2,1,7,1,2,6,12,0,0,0,0,0,0
8469459,2020,Mikko Koivu,CBJ,C,7,87.23,120,3,7,2,1,1,1,0,1,10,3,2,32,38,1,2,1,2,0,0,0,0,0,0
8473449,2020,Kyle Okposo,BUF,R,35,485.85,651,45,69,13,2,11,6,5,14,29,10,9,26,22,0,0,3,6,0,0,0,2,1,1
8479410,2020,Mikhail Sergachev,T.B,D,56,1228.32,1499,109,218,29,4,25,15,10,71,66,12,34,0,0,15,30,6,12,8,0,8,0,0,0
8473504,2020,Cal Clutterbuck,NYI,R,50,672,973,50,93,11,4,7,6,1,23,191,18,12,0,1,5,10,6,12,0,0,0,1,1,0
8480009,2020,Eeli Tolvanen,NSH,R,40,593.92,731,65,136,22,11,11,3,8,16,78,8,5,1,5,2,4,5,10,12,6,6,0,0,0
8476906,2020,Shayne Gostisbehere,PHI,D,41,817.2,1024,85,189,20,9,11,5,6,47,18,10,24,0,0,3,6,8,16,9,5,4,0,0,0
8474749,2020,Matt Bartkowski,MIN,D,1,13.03,17,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476913,2020,Devin Shore,EDM,C,38,415.03,569,27,40,9,5,4,3,1,26,73,15,8,57,51,3,6,1,2,0,0,0,1,1,0
8470610,2020,Zach Parise,MIN,L,45,628.37,754,90,121,19,7,12,7,5,20,18,12,13,34,48,3,6,11,22,2,0,2,0,0,0
8480021,2020,Jack Studnicka,BOS,C,20,254.32,352,28,51,3,1,2,1,1,10,7,7,3,47,54,0,0,3,6,0,0,0,0,0,0
8475193,2020,Tomas Tatar,MTL,L,50,749.97,1015,82,141,30,10,20,12,8,20,63,16,14,12,15,4,8,6,12,7,2,5,0,0,0
8480860,2020,Kevin Bahl,N.J,D,7,118.42,154,5,10,2,0,2,0,2,6,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0
8480884,2020,Calen Addison,MIN,D,3,55.55,62,4,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478458,2020,Jack Roslovic,CBJ,C,48,811.32,991,85,130,34,12,22,7,15,22,34,19,37,232,361,7,14,9,18,10,4,6,0,0,0
8474218,2020,Jason Demers,ARI,D,41,706.82,975,44,94,4,0,4,2,2,30,69,10,14,0,0,12,26,2,4,0,0,0,0,0,0
8480879,2020,Jacob Bernard-Docker,OTT,D,5,68.3,90,6,16,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8479343,2020,Clayton Keller,ARI,R,56,930.78,1201,124,212,35,14,21,11,10,14,20,23,17,19,22,9,18,19,36,9,3,6,0,0,0
8480184,2020,Gustav Lindstrom,DET,D,13,209.53,266,8,20,3,0,3,2,1,17,14,0,8,0,0,0,0,1,2,0,0,0,0,0,0
8476415,2020,Kyle Rau,MIN,C,14,133.82,192,15,25,2,0,2,1,1,15,23,4,1,0,0,3,9,2,7,0,0,0,0,0,0
8479379,2020,Givani Smith,DET,R,16,170.03,232,20,27,4,1,3,2,1,4,28,1,5,0,0,6,21,5,19,0,0,0,0,0,0
8477946,2020,Dylan Larkin,DET,C,44,898.2,978,134,223,23,9,14,11,3,17,38,21,38,362,368,14,34,16,38,5,1,4,0,0,0
8475762,2020,Derek Forbort,WPG,D,56,1161.15,1467,67,174,12,2,10,4,6,115,80,19,54,0,0,11,25,2,7,0,0,0,0,0,0
8479976,2020,Juuso Valimaki,CGY,D,49,756.27,1057,72,146,11,2,9,5,4,60,28,9,28,0,0,13,26,5,10,0,0,0,0,0,0
8474062,2020,Riley Nash,CBJ,C,37,466.07,661,40,58,7,2,5,4,1,21,33,9,4,162,164,2,4,3,6,0,0,0,0,0,0
8479370,2020,Tyson Jost,COL,C,54,762.05,1018,92,154,17,7,10,8,2,19,45,24,11,162,183,12,24,13,28,0,0,0,0,0,0
8478056,2020,Clark Bishop,OTT,C,13,123.13,193,16,25,3,0,3,3,0,8,23,3,6,36,35,2,4,3,6,0,0,0,0,0,0
8476907,2020,Mackenzie MacEachern,STL,L,21,203.73,295,25,28,2,1,1,1,0,2,35,1,1,1,1,4,8,0,0,0,0,0,1,1,0
8478439,2020,Travis Konecny,PHI,R,50,794.8,1096,99,190,33,10,23,12,11,16,55,16,15,6,12,13,26,13,26,10,3,7,0,0,0
8479328,2020,Julien Gauthier,NYR,R,30,289.28,440,38,56,8,2,6,5,1,9,56,5,9,4,4,6,14,9,18,0,0,0,0,0,0
8480029,2020,Alex Formenton,OTT,L,20,239.88,359,27,39,6,4,2,1,1,8,23,11,6,1,4,3,6,5,8,0,0,0,1,1,0
8476921,2020,Jordan Martinook,CAR,L,44,561.3,793,62,97,13,4,9,6,3,20,90,11,10,78,88,11,25,9,21,0,0,0,1,0,1
8478027,2020,Lucas Wallmark,FLA,C,20,228.03,316,12,20,3,0,3,1,2,7,23,5,3,67,96,3,6,2,4,2,0,2,0,0,0
8480801,2020,Brady Tkachuk,OTT,L,56,1019.87,1303,220,319,36,17,19,11,8,23,248,33,37,118,131,24,69,31,87,10,5,5,0,0,0
8478046,2020,Danton Heinen,ANA,L,43,634.87,866,76,139,14,7,7,6,1,30,32,23,10,1,6,0,0,6,12,1,1,0,0,0,0
8477464,2020,Nic Petan,TOR,C,7,71.93,95,8,14,1,0,1,1,0,2,6,0,2,0,0,2,4,1,2,0,0,0,0,0,0
8478542,2020,Evan Rodrigues,PIT,C,35,493.67,692,65,110,14,7,7,5,2,10,21,15,15,54,74,3,6,6,12,2,2,0,0,0,0
8477998,2020,Warren Foegele,CAR,L,53,749.58,1048,91,155,20,10,10,7,3,12,60,16,28,18,17,10,20,14,28,0,0,0,0,0,0
8472382,2020,Andy Greene,NYI,D,55,967.03,1300,50,125,5,1,4,2,2,99,41,6,19,0,0,3,6,1,2,0,0,0,0,0,0
8475753,2020,Justin Faulk,STL,D,56,1358.53,1700,117,223,25,7,18,6,12,87,127,24,35,0,0,16,35,6,15,5,1,4,1,0,1
8478519,2020,Anthony Cirelli,T.B,C,50,890.5,1124,74,109,22,9,13,3,10,30,64,21,19,230,235,5,10,13,26,4,1,3,2,2,0
8480845,2020,Rasmus Kupari,L.A,C,7,80.3,109,8,10,1,1,0,0,0,3,7,0,0,35,30,1,2,0,0,0,0,0,0,0,0
8478472,2020,Mathieu Joseph,T.B,R,56,615.05,845,58,91,19,12,7,4,3,15,82,12,12,43,70,4,10,9,20,1,0,1,0,0,0
8475784,2020,Jeff Skinner,BUF,L,53,766.87,990,111,189,14,7,7,4,3,12,20,30,30,28,32,7,14,19,38,1,1,0,0,0,0
8477366,2020,Luke Johnson,MIN,C,14,141.45,185,11,20,1,1,0,0,0,4,29,2,0,44,43,1,5,3,9,0,0,0,0,0,0
8477353,2020,Tyler Motte,VAN,C,24,384.95,578,40,73,9,6,3,3,0,28,100,13,5,12,21,7,14,4,8,0,0,0,0,0,0
8474673,2020,TJ Brodie,TOR,D,56,1207.22,1464,48,110,14,1,13,4,9,84,34,22,51,0,0,5,12,7,14,2,0,2,0,0,0
8476875,2020,Mike Matheson,PIT,D,44,820.1,1008,86,155,16,5,11,6,5,40,41,22,23,0,0,15,28,5,10,1,0,1,0,0,0
8478408,2020,Travis Dermott,TOR,D,51,674.42,943,36,81,6,2,4,1,3,35,44,4,27,0,0,8,19,4,11,0,0,0,0,0,0
8477320,2020,Anton Blidh,BOS,L,10,108.05,157,10,18,1,1,0,0,0,4,25,1,2,0,2,3,6,0,0,0,0,0,0,0,0
8474565,2020,Alex Pietrangelo,VGK,D,41,1001.52,1094,126,278,23,7,16,7,9,80,28,23,22,0,0,8,16,8,16,3,0,3,1,0,1
8474564,2020,Steven Stamkos,T.B,C,38,693.12,827,91,151,34,17,17,8,9,10,38,5,7,236,177,7,16,7,14,14,10,4,1,0,1
8475794,2020,Tyler Seguin,DAL,C,3,51.22,70,8,12,2,2,0,0,0,1,8,1,1,19,16,0,0,0,0,0,0,0,0,0,0
8480023,2020,Robert Thomas,STL,C,33,448.9,561,23,47,12,3,9,6,3,10,5,10,18,112,151,5,10,3,6,0,0,0,0,0,0
8475766,2020,Austin Watson,OTT,L,34,408.08,601,41,79,10,3,7,3,4,49,100,5,11,6,16,11,40,12,42,0,0,0,1,0,1
8476952,2020,Dominic Toninato,WPG,C,2,25.32,30,2,4,1,0,1,1,0,1,4,0,0,0,1,0,0,1,2,0,0,0,0,0,0
8476473,2020,Connor Murphy,CHI,D,50,1106.25,1269,80,162,15,3,12,5,7,122,98,11,35,0,0,7,25,13,31,1,1,0,0,0,0
8475158,2020,Ryan O'Reilly,STL,C,56,1162.73,1391,129,185,54,24,30,14,16,25,24,43,24,703,493,9,18,9,18,11,4,7,2,2,0
8481535,2020,Nils Hoglander,VAN,L,56,864.78,1197,118,196,27,13,14,5,9,19,26,42,20,1,1,8,16,13,26,1,1,0,0,0,0
8477404,2020,Jake Guentzel,PIT,L,56,1134.97,1403,142,239,57,23,34,20,14,32,43,17,23,3,9,14,28,20,40,17,5,12,0,0,0
8479395,2020,Dennis Cholowski,DET,D,16,254.47,294,10,22,3,1,2,2,0,18,5,3,6,0,0,2,4,0,0,0,0,0,0,0,0
8478967,2020,Lane Pederson,ARI,C,15,166.15,230,15,26,3,1,2,1,1,2,39,3,2,39,39,1,2,1,2,1,0,1,0,0,0
8479420,2020,Tage Thompson,BUF,R,38,527.17,699,96,146,14,8,6,4,2,8,25,13,10,2,6,7,17,6,15,3,2,1,0,0,0
