playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8475149,2019,Marcus Johansson,BUF,L,60,1029.6,1259,87,153,29,9,20,12,8,22,39,15,24,195,294,10,20,12,24,4,1,3,0,0,0
8477942,2019,Kevin Fiala,MIN,L,64,985.68,1180,175,312,52,23,29,19,10,18,25,33,35,2,7,21,42,22,44,17,8,9,0,0,0
8474141,2019,Patrick Kane,CHI,R,70,1490.75,1557,275,464,85,33,52,35,17,19,24,43,41,1,3,15,30,17,34,19,7,12,0,0,0
8480064,2019,Josh Norris,OTT,C,3,53.75,69,9,14,0,0,0,0,0,2,3,1,0,30,19,0,0,0,0,0,0,0,0,0,0
8477851,2019,Jordan Oesterle,ARI,D,58,986.45,1249,70,160,13,3,10,7,3,87,48,11,37,0,0,7,14,7,14,2,0,2,0,0,0
8479395,2019,Dennis Cholowski,DET,D,36,691.98,797,51,101,8,2,6,2,4,35,15,4,21,0,0,3,6,3,6,3,0,3,0,0,0
8473422,2019,Nick Foligno,CBJ,L,67,1247.1,1557,132,199,31,10,21,11,10,50,212,39,35,160,160,20,52,12,33,4,2,2,1,0,1
8478420,2019,Mikko Rantanen,COL,R,42,793.18,890,107,182,42,19,23,16,7,23,28,34,16,44,31,7,14,12,26,12,7,5,0,0,0
8476368,2019,Fredrik Claesson,N.J,D,5,72.43,91,1,2,2,1,1,1,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8477938,2019,Haydn Fleury,CAR,D,45,614.15,804,66,152,14,4,10,6,4,45,48,17,26,0,0,4,8,9,18,0,0,0,1,0,1
8476346,2019,Johnny Gaudreau,CGY,L,70,1310.03,1547,209,349,58,18,40,25,15,11,1,40,71,1,3,6,12,11,22,18,6,12,0,0,0
8477950,2019,Tony DeAngelo,NYR,D,68,1310.05,1548,149,265,53,15,38,19,19,57,48,16,65,0,0,17,37,9,21,19,3,16,0,0,0
8473573,2019,Artem Anisimov,OTT,C,49,679.05,912,87,177,20,15,5,4,1,25,6,19,16,185,185,4,8,5,10,6,5,1,0,0,0
8471702,2019,Matt Niskanen,PHI,D,68,1480.68,1885,126,232,32,8,24,13,11,83,124,14,56,0,0,13,29,7,19,12,4,8,0,0,0
8475690,2019,Christopher Tanev,VAN,D,69,1332.55,1698,45,97,21,2,19,9,10,158,32,20,44,0,0,14,31,10,23,0,0,0,1,0,1
8476885,2019,Jacob Trouba,NYR,D,70,1578.37,1908,167,333,27,7,20,8,12,128,173,43,69,0,0,21,51,16,38,7,3,4,2,0,2
8476331,2019,Dylan DeMelo,WPG,D,59,1189.05,1515,74,147,11,0,11,6,5,77,105,9,42,0,0,17,37,8,21,0,0,0,2,0,2
8476979,2019,Erik Gustafsson,CGY,D,66,1345,1504,103,254,29,6,23,11,12,58,86,21,58,0,0,12,27,7,17,8,2,6,0,0,0
8480247,2019,Jonathan Davidsson,OTT,R,6,33.13,58,3,6,1,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471284,2019,Andrej Sekera,DAL,D,57,1026.53,1339,63,128,7,2,5,4,1,75,34,8,50,0,0,7,14,6,12,0,0,0,0,0,0
8479944,2019,Zach Aston-Reese,PIT,C,57,820.63,1243,98,157,13,6,7,4,3,30,137,20,21,7,16,14,28,7,14,0,0,0,1,1,0
8474567,2019,Zach Bogosian,T.B,D,27,449.62,534,29,55,7,1,6,4,2,27,30,4,11,0,0,6,12,2,4,0,0,0,1,0,1
8475722,2019,Jason Zucker,PIT,L,60,979.85,1184,111,173,41,20,21,13,8,23,53,31,25,12,29,9,21,15,35,12,7,5,0,0,0
8475268,2019,Gabriel Bourque,WPG,L,52,445.9,599,33,63,5,2,3,1,2,40,125,5,14,2,3,2,7,2,7,0,0,0,0,0,0
8477500,2019,Bo Horvat,VAN,C,69,1342.97,1735,176,268,53,22,31,19,12,65,54,28,27,842,627,9,21,14,31,15,11,4,0,0,0
8477940,2019,Nikolaj Ehlers,WPG,L,71,1174.25,1519,202,344,58,25,33,21,12,28,36,33,39,0,2,12,30,28,62,5,3,2,1,1,0
8477943,2019,Brendan Perlini,DET,L,40,427.98,559,48,99,4,1,3,2,1,10,22,7,8,0,0,5,10,4,8,0,0,0,0,0,0
8479366,2019,Logan Brown,OTT,C,23,268.33,405,23,42,8,1,7,5,2,11,13,10,16,55,79,2,4,4,8,3,1,2,0,0,0
8470151,2019,Jay Bouwmeester,STL,D,57,1214.25,1517,53,101,9,1,8,3,5,68,44,11,32,0,0,10,20,3,6,0,0,0,1,0,1
8476974,2019,Thomas Di Pauli,PIT,C,2,11.97,18,2,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477021,2019,Alexander Kerfoot,TOR,C,65,959.43,1259,87,151,28,9,19,11,8,39,48,28,33,191,216,16,32,10,20,3,1,2,0,0,0
8477464,2019,Nic Petan,TOR,C,16,177.9,247,19,39,3,0,3,2,1,4,7,4,2,1,3,2,4,0,0,0,0,0,0,0,0
8476440,2019,Markus Granlund,EDM,C,34,364.38,513,26,43,4,3,1,0,1,18,14,11,6,25,32,7,14,5,10,0,0,0,0,0,0
8479998,2019,Mikey Anderson,L.A,D,6,108.2,127,9,16,1,1,0,0,0,10,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8475692,2019,Mats Zuccarello,MIN,R,65,1037.03,1190,96,164,37,15,22,11,11,37,13,33,17,9,5,9,18,20,40,6,2,4,0,0,0
8478021,2019,William Lagesson,EDM,D,8,93.78,140,8,19,0,0,0,0,0,12,4,0,7,0,0,0,0,1,2,0,0,0,0,0,0
8480039,2019,Martin Necas,CAR,C,64,906.42,1180,89,162,36,16,20,12,8,19,65,23,36,13,35,10,20,19,38,8,5,3,0,0,0
8477073,2019,Kurtis MacDermid,L.A,D,45,615.62,827,51,108,7,3,4,1,3,43,95,5,26,0,0,16,47,7,29,0,0,0,1,0,1
8478491,2019,Jacob Larsson,ANA,D,60,953.57,1314,58,124,11,2,9,4,5,56,34,6,29,0,0,6,12,3,6,0,0,0,0,0,0
8478432,2019,Christian Fischer,ARI,R,56,617.35,925,83,116,9,6,3,3,0,23,140,6,10,3,8,8,16,12,26,0,0,0,0,0,0
8478502,2019,Dennis Gilbert,CHI,D,21,329.68,428,12,19,3,1,2,0,2,33,74,2,4,0,0,8,28,6,24,0,0,0,0,0,0
8480780,2019,Lukas Radil,S.J,C,14,131.42,182,12,19,0,0,0,0,0,2,16,4,4,1,3,4,8,1,2,0,0,0,0,0,0
8478058,2019,CJ Suess,WPG,L,1,6.43,10,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
8477948,2019,Travis Sanheim,PHI,D,69,1383.9,1865,108,224,25,8,17,9,8,78,40,22,53,0,0,16,32,14,28,3,0,3,0,0,0
8466138,2019,Joe Thornton,S.J,C,70,1084.72,1401,76,125,31,7,24,13,11,29,20,55,30,324,328,12,24,7,14,6,3,3,0,0,0
8473604,2019,Jonathan Toews,CHI,C,70,1382.22,1681,172,285,60,18,42,23,19,35,56,58,40,854,638,23,48,14,28,6,0,6,1,1,0
8477960,2019,Adrian Kempe,L.A,C,69,1104.05,1494,149,263,31,12,19,13,6,17,71,24,27,92,130,13,29,13,29,10,3,7,4,2,2
8475236,2019,Cody Eakin,WPG,C,49,714.05,919,61,98,15,5,10,6,4,16,49,23,21,312,328,8,16,14,28,1,0,1,0,0,0
8471685,2019,Anze Kopitar,L.A,C,70,1471.27,1772,135,243,62,21,41,24,17,56,49,39,49,775,632,8,16,22,40,20,7,13,1,1,0
8476875,2019,Mike Matheson,FLA,D,58,1039.8,1240,102,214,20,8,12,4,8,51,43,41,53,0,0,7,14,7,14,2,1,1,0,0,0
8478408,2019,Travis Dermott,TOR,D,56,967.77,1229,65,122,11,4,7,1,6,57,76,23,44,0,0,12,27,9,21,0,0,0,0,0,0
8470612,2019,Ryan Getzlaf,ANA,C,69,1274.73,1616,144,269,41,13,28,13,15,69,123,53,76,525,499,25,56,21,52,8,3,5,0,0,0
8476927,2019,Teddy Blueger,PIT,C,69,1090.37,1596,102,157,21,9,12,7,5,35,83,29,22,402,489,7,17,5,13,0,0,0,1,0,1
8478911,2019,Matt Roy,L.A,D,70,1266.62,1571,112,242,18,4,14,6,8,100,132,7,43,0,0,5,10,4,8,1,0,1,0,0,0
8470794,2019,Joe Pavelski,DAL,C,67,1135.27,1537,125,235,31,14,17,8,9,52,62,38,27,349,302,13,29,18,39,9,4,5,1,0,1
8474716,2019,Jared Spurgeon,MIN,D,62,1398.55,1559,112,233,32,12,20,10,10,102,61,10,23,0,0,9,18,7,14,13,3,10,0,0,0
8474009,2019,Nick Bonino,NSH,C,67,1106.87,1524,104,168,35,18,17,10,7,89,17,46,22,487,439,8,16,3,6,1,1,0,0,0,0
8477149,2019,Scott Sabourin,OTT,R,35,245.5,373,29,49,6,2,4,2,2,13,74,5,6,0,1,10,23,7,17,0,0,0,0,0,0
8475184,2019,Chris Kreider,NYR,L,63,1082.73,1332,156,258,44,24,20,12,8,43,116,22,61,51,67,16,38,18,39,11,8,3,0,0,0
8475913,2019,Mark Stone,VGK,R,65,1260.82,1428,169,275,63,21,42,28,14,51,56,77,38,16,30,12,27,13,29,15,6,9,1,0,1
8481630,2019,Alexander Yelesin,CGY,D,4,49.02,72,2,7,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8476897,2019,Oskar Sundqvist,STL,C,56,806.78,1091,95,164,23,12,11,7,4,26,60,36,11,104,130,13,26,16,32,0,0,0,2,1,1
8476474,2019,Stefan Noesen,S.J,R,40,461.78,647,67,100,9,7,2,1,1,17,74,16,8,7,11,11,22,8,16,1,1,0,0,0,0
8477435,2019,Ryan Graves,COL,D,69,1304.33,1577,135,262,26,9,17,6,11,148,112,19,40,0,0,21,45,7,17,0,0,0,2,0,2
8475224,2019,Jordan Szwarz,OTT,R,3,14.77,27,2,2,0,0,0,0,0,1,6,0,0,4,5,1,2,0,0,0,0,0,0,0,0
8475902,2019,Zach Trotman,PIT,D,8,117.65,155,11,29,0,0,0,0,0,10,21,0,6,0,0,2,4,0,0,0,0,0,0,0,0
8479425,2019,Filip Hronek,DET,D,65,1551.45,1735,125,257,31,9,22,10,12,74,105,18,76,0,0,15,34,14,34,9,1,8,0,0,0
8478888,2019,Cameron Hughes,BOS,C,1,9.88,16,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476869,2019,Brady Skjei,CAR,D,67,1386.63,1767,139,238,23,8,15,3,12,96,103,36,55,0,0,22,45,10,25,0,0,0,2,0,2
8476447,2019,Miikka Salomaki,NSH,R,5,60.73,82,2,5,1,1,0,0,0,3,9,1,3,0,0,2,4,2,4,0,0,0,0,0,0
8480021,2019,Jack Studnicka,BOS,C,2,24.25,33,3,4,1,0,1,1,0,0,2,0,3,9,6,1,2,1,2,0,0,0,0,0,0
8475762,2019,Derek Forbort,CGY,D,20,356.25,454,22,55,1,0,1,0,1,30,35,2,16,0,0,2,4,0,0,0,0,0,0,0,0
8477933,2019,Sam Reinhart,BUF,C,69,1424.3,1598,143,269,49,21,28,17,11,27,36,21,33,40,73,5,10,11,22,11,5,6,0,0,0
8478042,2019,Viktor Arvidsson,NSH,R,57,924.18,1150,126,262,28,14,14,8,6,24,27,15,24,11,8,13,26,17,34,8,4,4,0,0,0
8481559,2019,Jack Hughes,N.J,C,61,967.5,1103,123,208,21,7,14,9,5,21,12,41,53,168,293,5,10,16,34,8,4,4,0,0,0
8475797,2019,Jarred Tinordi,NSH,D,28,465.6,579,20,52,5,1,4,3,1,36,71,1,18,0,0,10,24,4,14,0,0,0,1,0,1
8478402,2019,Connor McDavid,EDM,C,64,1397.68,1347,211,337,97,34,63,38,25,18,37,53,73,319,349,14,28,24,48,39,10,29,0,0,0
8477499,2019,Rasmus Ristolainen,BUF,D,69,1570.9,1776,129,215,33,7,26,17,9,82,203,17,24,0,0,18,36,7,14,8,2,6,0,0,0
8476867,2019,Brendan Gaunce,BOS,C,1,9.17,11,0,1,1,0,1,1,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0
8474873,2019,Brian Lashoff,DET,D,9,130,191,6,11,1,0,1,0,1,7,16,0,2,0,0,3,6,0,0,0,0,0,0,0,0
8476439,2019,Brett Ritchie,BOS,R,27,279.1,391,34,57,6,2,4,3,1,3,89,3,4,2,3,4,11,4,11,1,0,1,0,0,0
8470966,2019,Mark Giordano,CGY,D,60,1429.52,1679,156,348,30,5,25,11,14,148,42,36,51,0,0,18,34,10,20,11,2,9,1,0,1
8474574,2019,Tyler Myers,VAN,D,68,1443.53,1779,132,261,21,6,15,12,3,108,99,42,41,0,0,23,49,11,25,5,1,4,1,1,0
8475716,2019,Martin Marincin,TOR,D,26,394.98,513,28,71,4,1,3,1,2,43,22,9,22,0,0,7,14,4,8,0,0,0,0,0,0
8477401,2019,John Hayden,N.J,C,43,416.27,561,39,68,4,3,1,0,1,27,87,13,7,4,13,16,47,10,32,0,0,0,0,0,0
8478396,2019,Noah Hanifin,CGY,D,70,1484.5,1811,132,269,22,5,17,9,8,89,82,38,63,0,0,6,12,5,10,5,1,4,0,0,0
8475738,2019,Jordan Weal,MTL,C,49,667.12,865,86,137,15,8,7,1,6,20,32,22,12,96,96,6,14,6,12,4,1,3,0,0,0
8478567,2019,Dean Kukan,CBJ,D,33,527.95,702,51,90,5,1,4,3,1,28,24,7,14,0,0,6,12,2,4,1,1,0,0,0,0
8470281,2019,Duncan Keith,CHI,D,61,1483.7,1581,111,256,27,3,24,8,16,116,26,42,74,0,0,10,18,1,2,9,2,7,0,0,0
8476432,2019,Boone Jenner,CBJ,C,70,1263.62,1605,179,272,24,11,13,7,6,80,109,24,28,642,522,13,26,13,26,4,2,2,0,0,0
8477951,2019,Nick Schmaltz,ARI,C,70,1085.17,1397,95,188,45,11,34,20,14,36,12,52,27,159,215,10,20,12,24,12,1,11,0,0,0
8480113,2019,Alex Iafallo,L.A,L,70,1323.88,1703,141,230,42,17,25,16,9,47,49,18,11,11,12,7,14,8,16,9,6,3,0,0,0
8477003,2019,Riley Barber,MTL,R,9,74.32,107,6,11,0,0,0,0,0,1,15,0,2,1,0,1,2,0,0,0,0,0,0,0,0
8476483,2019,Rickard Rakell,ANA,L,65,1160.3,1493,184,311,42,15,27,15,12,30,81,29,42,10,3,6,12,11,22,9,3,6,3,0,3
8479365,2019,Trent Frederic,BOS,C,2,12.85,19,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476880,2019,Tom Wilson,WSH,R,68,1239.52,1512,152,252,44,21,23,12,11,58,254,25,40,18,39,33,81,28,71,7,5,2,1,1,0
8476887,2019,Filip Forsberg,NSH,L,63,1090.72,1352,200,368,48,22,26,19,7,27,82,58,45,1,2,15,29,10,23,11,5,6,0,0,0
8476396,2019,Steven Fogarty,NYR,C,7,41.23,63,2,4,0,0,0,0,0,4,4,2,2,4,3,0,0,0,0,0,0,0,0,0,0
8477983,2019,Maxim Letunov,S.J,C,3,27.23,35,3,4,1,1,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0
8474034,2019,Pat Maroon,T.B,L,64,784.18,1028,79,122,22,9,13,5,8,12,103,14,15,6,3,18,51,17,49,3,1,2,0,0,0
8475209,2019,Richard Panik,WSH,R,59,668.7,874,67,124,21,8,13,5,8,19,75,21,29,11,8,13,26,10,22,0,0,0,0,0,0
8476889,2019,Radek Faksa,DAL,C,66,1047.52,1511,109,197,20,11,9,6,3,44,84,34,27,405,406,19,42,9,18,3,3,0,0,0,0
8480074,2019,Alexandre Texier,CBJ,C,36,457.43,599,49,85,13,6,7,4,3,7,20,16,12,23,40,5,10,7,14,1,0,1,0,0,0
8475233,2019,David Savard,CBJ,D,68,1403.43,1758,97,193,11,0,11,5,6,162,129,18,43,0,0,11,25,9,21,1,0,1,0,0,0
8476871,2019,Tanner Pearson,VAN,L,69,1127.77,1618,162,251,42,20,22,11,11,40,96,37,33,4,15,12,27,10,23,9,3,6,2,1,1
8476454,2019,Ryan Nugent-Hopkins,EDM,C,65,1327.43,1383,172,304,61,22,39,23,16,43,33,54,39,205,200,15,33,10,23,18,7,11,0,0,0
8474641,2019,Adam Henrique,ANA,C,71,1188.05,1589,169,280,42,26,16,10,6,32,74,26,31,502,408,11,22,11,22,7,4,3,0,0,0
8476918,2019,Jimmy Vesey,BUF,L,64,882.45,1191,93,163,20,9,11,4,7,19,43,26,16,0,5,6,15,10,23,1,0,1,1,1,0
8476853,2019,Morgan Rielly,TOR,D,47,1132.53,1320,122,259,27,2,25,13,12,67,38,17,42,0,1,12,24,3,6,7,0,7,0,0,0
8477479,2019,Tyler Bertuzzi,DET,L,71,1370.37,1534,129,222,48,21,27,18,9,30,71,25,57,4,2,9,20,19,41,12,3,9,0,0,0
8477447,2019,Shea Theodore,VGK,D,71,1578.43,1834,218,457,46,13,33,12,21,68,20,56,55,0,0,11,25,7,17,16,1,15,0,0,0
8474218,2019,Jason Demers,ARI,D,50,1023.25,1323,52,104,11,0,11,4,7,69,76,15,33,0,0,11,25,8,19,0,0,0,1,0,1
8476422,2019,Mike Reilly,OTT,D,44,791.32,1034,85,190,17,1,16,6,10,46,39,9,39,0,0,12,24,6,14,9,1,8,1,0,1
8479343,2019,Clayton Keller,ARI,R,70,1141.15,1451,182,294,44,17,27,19,8,12,20,34,32,9,13,14,28,18,36,14,2,12,0,0,0
8479466,2019,Patrick Russell,EDM,R,45,509.57,662,57,93,5,0,5,4,1,25,64,9,13,2,2,6,12,2,4,0,0,0,0,0,0
8477956,2019,David Pastrnak,BOS,R,70,1326.57,1451,278,506,95,48,47,30,17,22,47,49,88,7,11,20,40,25,46,35,19,16,0,0,0
8470626,2019,Loui Eriksson,VAN,L,49,593.47,896,59,85,14,6,8,5,3,14,10,17,8,2,0,6,12,1,2,0,0,0,0,0,0
8477509,2019,Mirco Mueller,N.J,D,50,881.9,1191,29,73,7,2,5,1,4,90,63,9,27,0,0,10,23,3,9,1,0,1,0,0,0
8481523,2019,Kirby Dach,CHI,C,64,913.45,1103,101,162,24,8,16,6,10,23,33,38,16,74,148,12,24,14,30,4,0,4,0,0,0
8474091,2019,Brandon Sutter,VAN,C,44,653.2,976,75,111,17,7,10,7,3,15,18,15,9,185,193,6,15,11,25,3,1,2,0,0,0
8475714,2019,Calle Jarnkrok,NSH,C,64,1019.28,1391,137,232,33,16,17,10,7,27,28,19,11,32,38,7,14,12,24,9,2,7,2,2,0
8471669,2019,Paul Stastny,VGK,C,71,1216.62,1455,136,200,38,17,21,11,10,31,63,41,18,624,516,12,24,14,28,10,5,5,0,0,0
8480172,2019,Jan Rutta,T.B,D,33,506.7,647,43,81,7,1,6,4,2,22,19,2,8,0,0,7,14,2,4,0,0,0,0,0,0
8477963,2019,Jayce Hawryluk,OTT,R,26,287.98,409,26,39,10,3,7,4,3,9,65,11,12,4,8,8,16,5,10,0,0,0,0,0,0
8476905,2019,Chandler Stephenson,VGK,C,65,931.22,1181,72,131,26,11,15,9,6,32,51,37,22,234,280,7,16,5,10,2,1,1,3,2,1
8477495,2019,Seth Jones,CBJ,D,56,1414.08,1627,125,243,30,6,24,13,11,122,62,29,37,0,0,10,20,4,8,6,1,5,0,0,0
8475455,2019,Brenden Dillon,WSH,D,69,1340.52,1724,58,143,14,1,13,6,7,74,194,16,26,0,0,37,84,14,40,0,0,0,1,0,1
8474870,2019,Tyler Johnson,T.B,C,65,937,1231,113,189,31,14,17,10,7,21,62,14,20,172,178,8,16,6,12,7,1,6,0,0,0
8475808,2019,Michael Chaput,ARI,C,2,20.02,27,2,2,0,0,0,0,0,2,3,0,1,7,6,1,2,1,2,0,0,0,0,0,0
8474190,2019,Wayne Simmonds,BUF,R,68,1009.92,1200,119,194,25,8,17,10,7,29,145,27,18,28,44,20,46,12,29,8,5,3,0,0,0
8480028,2019,Morgan Frost,PHI,C,20,272.98,408,31,56,7,2,5,3,2,4,4,10,6,44,48,2,4,4,8,0,0,0,1,1,0
8478455,2019,Austin Wagner,L.A,L,65,763.88,1089,124,202,11,6,5,2,3,18,145,20,21,3,6,15,39,15,35,0,0,0,0,0,0
8471274,2019,Alex Goligoski,ARI,D,70,1614.88,1928,101,213,31,4,27,7,20,134,90,7,52,0,0,12,24,4,8,10,2,8,0,0,0
8475794,2019,Tyler Seguin,DAL,C,69,1324.67,1826,245,395,49,17,32,19,13,31,90,34,52,537,389,11,22,13,26,13,3,10,0,0,0
8478542,2019,Evan Rodrigues,PIT,C,45,505.6,713,75,112,10,6,4,1,3,15,24,14,13,120,137,7,14,12,24,1,1,0,0,0,0
8477365,2019,Connor Clifton,BOS,D,31,445.7,609,20,54,2,2,0,0,0,33,90,12,7,0,0,6,12,7,14,0,0,0,0,0,0
8476458,2019,Ryan Strome,NYR,C,70,1370.63,1670,155,242,59,18,41,27,14,32,45,27,54,496,549,23,48,6,12,16,3,13,1,0,1
8475204,2019,Brandon Pirri,VGK,C,16,201.75,238,24,53,2,0,2,1,1,5,16,8,4,6,3,4,8,2,4,0,0,0,0,0,0
8480849,2019,Barrett Hayton,ARI,C,20,223.45,325,27,44,4,1,3,2,1,3,14,8,4,23,38,7,14,5,10,0,0,0,0,0,0
8478430,2019,Oliver Kylington,CGY,D,48,656.7,889,37,96,7,2,5,3,2,34,36,8,29,0,0,8,16,8,16,0,0,0,0,0,0
8471217,2019,Andrew Ladd,NYI,L,4,48.6,66,5,7,1,1,0,0,0,0,23,0,1,0,0,2,4,0,0,0,0,0,0,0,0
8474584,2019,Michael Del Zotto,ANA,D,49,911.48,1178,55,123,15,2,13,6,7,55,100,9,33,0,0,7,14,9,18,1,0,1,0,0,0
8480901,2019,Karson Kuhlman,BOS,C,25,313.28,418,45,75,6,1,5,4,1,8,36,2,5,1,3,5,13,4,11,1,1,0,0,0,0
8479323,2019,Adam Fox,NYR,D,70,1323.13,1637,125,243,41,8,33,20,13,92,35,57,61,0,0,16,32,9,18,11,1,10,0,0,0
8480873,2019,Rasmus Sandin,TOR,D,28,400.32,533,22,48,8,1,7,4,3,22,33,2,15,0,0,5,10,4,8,2,0,2,0,0,0
8473546,2019,Michael Grabner,ARI,L,46,568.58,875,61,98,11,8,3,2,1,12,21,31,11,0,4,3,6,5,10,0,0,0,1,1,0
8474679,2019,Gustav Nyquist,CBJ,C,70,1255.85,1588,150,228,42,15,27,18,9,26,37,28,41,17,16,8,16,12,26,9,3,6,0,0,0
8476470,2019,Nathan Beaulieu,WPG,D,38,645.17,775,38,75,8,1,7,4,3,48,62,6,23,0,0,10,29,7,20,0,0,0,0,0,0
8476043,2019,Ben Street,N.J,C,3,24.38,35,4,6,1,0,1,0,1,0,3,0,0,5,6,0,0,0,0,0,0,0,0,0,0
8477458,2019,Valentin Zykov,VGK,L,15,183.17,224,19,31,4,1,3,1,2,3,20,5,12,0,1,3,6,1,2,1,1,0,0,0,0
8478416,2019,Erik Cernak,T.B,D,67,1257.65,1541,125,207,11,5,6,3,3,95,171,18,28,0,0,18,39,10,23,0,0,0,0,0,0
8473504,2019,Cal Clutterbuck,NYI,R,37,495.32,733,35,55,6,3,3,2,1,38,127,12,21,4,5,6,12,8,16,0,0,0,2,1,1
8474736,2019,Zac Rinaldo,CGY,C,19,156.18,207,19,28,5,3,2,1,1,8,69,5,5,0,0,9,24,5,16,0,0,0,0,0,0
8474031,2019,Kevin Shattenkirk,T.B,D,70,1309.9,1552,131,246,33,8,25,12,13,66,62,32,34,0,0,19,38,8,16,6,1,5,0,0,0
8474628,2019,Michael Stone,CGY,D,33,538.08,710,57,110,7,2,5,3,2,54,53,6,9,0,1,8,16,0,0,0,0,0,0,0,0
8478859,2019,Niko Mikkola,STL,D,5,71.82,101,10,13,1,0,1,0,1,3,5,0,1,0,0,0,0,2,4,0,0,0,0,0,0
8480043,2019,Timothy Liljegren,TOR,D,11,113.15,156,2,9,1,0,1,0,1,10,8,0,6,0,0,1,2,0,0,0,0,0,0,0,0
8479458,2019,Nikita Zaitsev,OTT,D,58,1279.72,1559,64,165,12,1,11,7,4,121,108,20,44,0,0,12,22,2,4,0,0,0,0,0,0
8476429,2019,Scott Mayfield,NYI,D,67,1339.95,1659,97,237,14,5,9,5,4,119,93,21,70,0,0,19,43,11,25,0,0,0,2,0,2
8475462,2019,Radko Gudas,WSH,D,63,1054.97,1242,91,190,15,3,12,2,10,76,164,22,34,0,0,17,40,9,27,0,0,0,0,0,0
8476344,2019,Tyler Graovac,VAN,C,8,48.08,78,5,9,2,2,0,0,0,3,6,1,1,8,14,1,2,0,0,2,2,0,0,0,0
8475786,2019,Zach Hyman,TOR,L,51,970.23,1183,104,187,36,20,16,8,8,23,52,32,15,71,92,10,23,8,21,5,3,2,1,1,0
8480068,2019,Ryan Poehling,MTL,C,27,279.22,402,26,44,2,1,1,1,0,10,38,7,8,3,12,2,4,0,0,0,0,0,0,0,0
8475200,2019,Dmitry Orlov,WSH,D,69,1530.32,1658,105,224,28,4,24,15,9,82,106,49,65,0,0,18,36,11,22,5,1,4,0,0,0
8478431,2019,Evgeny Svechnikov,DET,L,4,33.3,48,7,10,0,0,0,0,0,1,5,0,3,0,0,1,2,1,2,0,0,0,0,0,0
8479339,2019,Patrik Laine,WPG,R,68,1318.33,1481,225,415,62,28,34,17,17,35,97,41,57,10,17,11,22,12,24,15,7,8,0,0,0
8478485,2019,Zach Senyshyn,BOS,R,4,33.72,48,1,4,0,0,0,0,0,1,2,1,1,1,0,0,0,1,2,0,0,0,0,0,0
8476925,2019,Colton Sissons,NSH,C,57,814.82,1119,52,92,15,9,6,5,1,41,84,15,25,283,269,10,20,5,10,0,0,0,1,1,0
8473485,2019,Chris Stewart,PHI,R,16,125.07,210,5,12,1,0,1,1,0,4,35,3,1,0,0,6,21,5,19,0,0,0,0,0,0
8476374,2019,Sean Kuraly,BOS,C,69,914.37,1251,96,167,22,6,16,9,7,31,145,28,27,255,267,12,24,12,24,1,0,1,1,0,1
8479291,2019,Kevin Rooney,N.J,C,49,572.3,798,59,97,8,4,4,4,0,32,64,17,13,175,199,7,20,12,30,0,0,0,3,2,1
8479748,2019,Gage Quinney,VGK,C,3,29.13,42,2,4,1,0,1,1,0,0,2,0,0,8,9,0,0,2,4,0,0,0,0,0,0
8479980,2019,Nicolas Hague,VGK,D,38,612.07,800,54,136,11,1,10,5,5,26,69,13,10,0,0,12,22,6,12,4,1,3,0,0,0
8474579,2019,Luca Sbisa,WPG,D,44,787.2,1010,49,98,10,2,8,1,7,71,91,4,26,0,0,12,27,5,13,0,0,0,0,0,0
8478440,2019,Dylan Strome,CHI,C,58,922.73,1085,97,147,38,12,26,16,10,29,23,30,26,275,303,8,16,10,20,9,2,7,0,0,0
8479675,2019,Trevor Moore,L.A,C,42,541.6,805,60,100,10,6,4,3,1,17,60,21,19,4,10,3,6,9,18,0,0,0,1,0,1
8476404,2019,Andy Andreoff,PHI,C,14,119.48,178,14,19,1,0,1,1,0,4,20,1,0,4,4,1,2,0,0,0,0,0,0,0,0
8477425,2019,Miles Wood,N.J,L,68,898.53,1168,141,221,24,11,13,10,3,26,102,15,22,0,1,25,57,30,63,0,0,0,0,0,0
8481812,2019,Nikolai Knyzhov,S.J,D,3,32.45,40,0,3,0,0,0,0,0,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0
8480946,2019,Dominik Kahun,BUF,C,56,743.48,1052,87,122,31,12,19,12,7,22,5,18,9,29,31,4,8,6,12,2,1,1,0,0,0
